artist_id,artist_name,artist_display_name,artist_type,stage_name,num_performed_works,num_all_contributed_works,all_role_types,primary_genre,all_performance_genres,first_performance_year,last_performance_year,career_span_years,num_notable_performed_works,performed_work_influence_received,is_oceanus_folk_artist
17012,Sienna Fox,Sienna Fox,Person,,7,7,ComposerOf; PerformerOf,Indie Rock,Indie Rock,2035,2038,3,5,0,False
17022,Cassette Future,Cassette Future,MusicalGroup,,7,7,PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2032,2034,2,4,0,False
17046,The Brine Choir,The Brine Choir,MusicalGroup,,7,8,LyricistOf; PerformerOf,Oceanus Folk,Oceanus Folk,2034,2038,4,4,0,True
17110,The Hollow Monarchs,The Hollow Monarchs,MusicalGroup,,7,7,PerformerOf,Post-Apocalyptic Folk,Post-Apocalyptic Folk,2031,2035,4,5,0,False
17138,Iron Cathedral,Iron Cathedral,MusicalGroup,,7,7,PerformerOf,Symphonic Metal,Symphonic Metal,2032,2036,4,1,0,False
17349,Beatrice Albright,Bea Azure,Person,Bea Azure,7,7,LyricistOf; PerformerOf,Oceanus Folk,Oceanus Folk,2031,2035,4,8,0,True
17355,Daniel O'Connell,Kael Storm,Person,Kael Storm,7,7,ComposerOf; PerformerOf,Oceanus Folk,Oceanus Folk,2031,2035,4,8,0,True
17361,Copper Canyon Ghosts,Copper Canyon Ghosts,MusicalGroup,,7,7,PerformerOf,Oceanus Folk,Oceanus Folk,2034,2035,1,7,0,True
17100,Rainfall Fiction,Rainfall Fiction,MusicalGroup,,6,6,PerformerOf,Emo/Pop Punk,Emo/Pop Punk,2033,2034,1,3,0,False
4633,Juan Gong,Juan Gong,Person,,5,6,PerformerOf; ProducerOf,Americana,Americana; Oceanus Folk; Southern Gothic Rock,2013,2029,16,5,0,True
16952,Rust & Reverie,Rust & Reverie,MusicalGroup,,5,5,PerformerOf,Indie Folk,Indie Folk,2032,2037,5,2,0,False
16960,Violet Engines,Violet Engines,MusicalGroup,,5,5,PerformerOf,Synthwave,Synthwave,2031,2035,4,2,0,False
16971,Jasper Quinn,Jasper Quinn,Person,,5,5,LyricistOf; PerformerOf,Alternative Rock,Alternative Rock,2037,2039,2,1,0,False
16977,Mira Everly,Ivy Lux,Person,Ivy Lux,5,5,LyricistOf; PerformerOf,Southern Gothic Rock,Southern Gothic Rock,2031,2033,2,3,0,False
16987,Tidal Reverie,Tidal Reverie,MusicalGroup,,5,5,PerformerOf,Oceanus Folk,Oceanus Folk,2033,2035,2,2,0,True
17063,The Phantom Operators,The Phantom Operators,MusicalGroup,,5,5,PerformerOf,Jazz Surf Rock,Jazz Surf Rock,2034,2036,2,3,0,False
17071,Cosmic Reverberation,Cosmic Reverberation,MusicalGroup,,5,5,PerformerOf,Space Rock,Space Rock,2030,2033,3,1,0,False
17077,Ashen Valor,Lena Nightingale,Person,Lena Nightingale,5,5,LyricistOf; PerformerOf,Blues Rock,Blues Rock,2033,2035,2,0,0,False
17083,Sylas Dune,Sylas Dune,Person,,5,5,ComposerOf; PerformerOf,Darkwave,Darkwave,2036,2036,0,4,0,False
17091,Turbo Kill,Turbo Kill,MusicalGroup,,5,5,PerformerOf,Speed Metal,Speed Metal,2034,2036,2,2,0,False
17120,Selkie's Hollow,Selkie's Hollow,MusicalGroup,,5,5,PerformerOf,Oceanus Folk,Oceanus Folk,2037,2037,0,2,0,True
149,Xia Fu,Xia Fu,Person,,4,6,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Speed Metal,Speed Metal,2000,2010,10,4,0,False
972,Robin Jones,Robin Jones,Person,,4,4,ComposerOf; LyricistOf; PerformerOf,Alternative Rock,Alternative Rock; Emo/Pop Punk,2022,2025,3,4,0,False
16943,The Lunar Tides,The Lunar Tides,MusicalGroup,,4,4,PerformerOf,Dream Pop,Dream Pop,2033,2035,2,1,0,False
16966,Solace Vesper,River Vale,Person,River Vale,4,4,ComposerOf; PerformerOf,Doom Metal,Doom Metal,2036,2036,0,2,0,False
17230,The Wave Riders,The Wave Riders,MusicalGroup,,4,4,PerformerOf,Oceanus Folk,Oceanus Folk,2029,2032,3,2,0,True
17235,Genevieve Bell,Lux Ravenna,Person,Lux Ravenna,4,4,ComposerOf; PerformerOf,Oceanus Folk,Oceanus Folk,2027,2031,4,2,0,True
17250,Siren's Call,Siren's Call,MusicalGroup,,4,4,PerformerOf,Oceanus Folk,Oceanus Folk,2028,2031,3,2,0,True
941,Na Yao,Na Yao,Person,,3,4,PerformerOf; ProducerOf,Lo-Fi Electronica,Lo-Fi Electronica,2017,2029,12,3,0,False
1141,Tamara Solis,Tamara Solis,Person,,3,3,ComposerOf; PerformerOf; ProducerOf,Lo-Fi Electronica,Lo-Fi Electronica,2018,2029,11,3,0,False
1143,Michelle Williams,Michelle Williams,Person,,3,3,PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2018,2029,11,3,0,False
1273,Gang Wen,Gang Wen,Person,,3,5,ComposerOf; PerformerOf,Americana,Americana; Indie Folk; Synthwave,2024,2029,5,3,0,False
1606,Jun Zheng,Jun Zheng,Person,,3,3,PerformerOf,Synthwave,Dream Pop; Synthwave,2000,2029,29,3,0,False
1612,Rita Iannucci,Rita Iannucci,Person,,3,5,PerformerOf; ProducerOf,Indie Rock,Doom Metal; Indie Rock,2020,2029,9,3,0,False
2607,Lisa Hart,Lisa Hart,Person,,3,3,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Dream Pop,2026,2027,1,3,0,False
2974,Ming Wen,Ming Wen,Person,,3,4,LyricistOf; PerformerOf; ProducerOf,Psychedelic Rock,Dream Pop; Psychedelic Rock,1991,2032,41,3,0,False
3448,Juan Li,Juan Li,Person,,3,3,PerformerOf,Dream Pop,Dream Pop; Indie Rock; Psychedelic Rock,2023,2028,5,3,0,False
3575,Juan Li,Juan Li,Person,,3,3,PerformerOf,Dream Pop,Dream Pop; Indie Folk; Synthwave,2017,2024,7,3,0,False
3629,Xiuying Ding,Xiuying Ding,Person,,3,4,ComposerOf; PerformerOf,Indie Pop,Indie Pop; Jazz Surf Rock; Southern Gothic Rock,2014,2029,15,1,0,False
3686,Xia Chen,Xia Chen,Person,,3,5,LyricistOf; PerformerOf; ProducerOf,Desert Rock,Desert Rock; Dream Pop; Synthwave,2029,2030,1,3,0,False
3751,Imelda Zaguri,YUNG DUSK,Person,YUNG DUSK,3,3,PerformerOf,Doom Metal,Doom Metal; Indie Rock; Space Rock,2027,2029,2,2,0,False
3752,Nanni Telesio,Nanni Telesio,Person,,3,3,LyricistOf; PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Rock; Space Rock,2027,2029,2,2,0,False
3846,Sylvia Watson,Sylvia Watson,Person,,3,3,PerformerOf,Americana,Americana,2000,2004,4,1,0,False
4181,Xiulan Xue,Xiulan Xue,Person,,3,5,PerformerOf; ProducerOf,Americana,Americana; Dream Pop; Synthwave,2020,2023,3,3,0,False
4319,Xiulan Tao,Xiulan Tao,Person,,3,3,PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2011,2024,13,3,0,False
6098,Antonietta Kreusel-Seip,Antonietta Kreusel-Seip,Person,,3,3,PerformerOf,Desert Rock,Desert Rock; Jazz Surf Rock,2025,2029,4,3,0,False
6808,Jie Zhu,Jie Zhu,Person,,3,3,LyricistOf; PerformerOf,Post-Apocalyptic Folk,Post-Apocalyptic Folk; Space Rock; Synthwave,2026,2028,2,3,0,False
8289,Ming Cai,Ming Cai,Person,,3,4,ComposerOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Blues Rock; Indie Pop,2023,2026,3,3,0,False
8322,Ming Wan,Ming Wan,Person,,3,3,ComposerOf; LyricistOf; PerformerOf,Desert Rock,Desert Rock; Dream Pop; Synthwave,2025,2026,1,3,0,False
9994,Juan Song,Juan Song,Person,,3,3,LyricistOf; PerformerOf,Psychedelic Rock,Dream Pop; Psychedelic Rock,2025,2029,4,3,0,False
11716,Inès Collet,Inès Collet,Person,,3,3,PerformerOf,Doom Metal,Doom Metal; Indie Folk,2023,2027,4,3,0,False
12285,Li Li,Li Li,Person,,3,3,PerformerOf,Americana,Americana; Oceanus Folk; Synthwave,2023,2027,4,3,0,True
16876,Moral Friction,Moral Friction,MusicalGroup,,3,3,ComposerOf; PerformerOf; ProducerOf,Americana,Americana; Jazz Surf Rock; Space Rock,2026,2027,1,3,0,False
16889,Echoes of Eternity,Echoes of Eternity,MusicalGroup,,3,3,ComposerOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2018,2029,11,3,0,False
8,David Franklin,David Franklin,Person,,2,3,LyricistOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2026,2026,0,1,0,False
170,Chao Yu,Chao Yu,Person,,2,4,ComposerOf; LyricistOf; PerformerOf,Avant-Garde Folk,Avant-Garde Folk; Dream Pop,2026,2028,2,2,0,False
480,Jun Wan,Jun Wan,Person,,2,4,LyricistOf; PerformerOf; ProducerOf,Speed Metal,Speed Metal,2013,2018,5,2,0,False
845,Kläre Schacht-Mielcarek,Kläre Schacht-Mielcarek,Person,,2,4,ComposerOf; LyricistOf; PerformerOf,Doom Metal,Doom Metal,2017,2023,6,2,0,False
946,Eva-Marie Seidel-Otto,Eva-Marie Seidel-Otto,Person,,2,3,PerformerOf; ProducerOf,Doom Metal,Doom Metal; Indie Folk,2017,2017,0,2,0,False
1093,Li Gong,Li Gong,Person,,2,4,LyricistOf; PerformerOf; ProducerOf,Americana,Americana; Jazz Surf Rock,2027,2027,0,2,0,False
1094,Xiulan Tang,Xiulan Tang,Person,,2,3,ComposerOf; PerformerOf,Jazz Surf Rock,Jazz Surf Rock; Space Rock,2026,2027,1,2,0,False
1139,Crystal Cruz,Crystal Cruz,Person,,2,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop,2027,2028,1,2,0,False
1270,Fang Liang,Fang Liang,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Indie Folk,Indie Folk; Synthwave,2024,2029,5,2,0,False
1283,Tao Peng,Tao Peng,Person,,2,7,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop; Space Rock,2017,2026,9,2,0,False
1450,Michelle Byrd,Michelle Byrd,Person,,2,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Indie Rock,2016,2020,4,2,0,False
1777,Judith Hunter,Judith Hunter,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Darkwave,Darkwave,2029,2030,1,2,0,False
1778,Rachel Wilson,Rachel Wilson,Person,,2,3,ComposerOf; PerformerOf,Darkwave,Darkwave,2029,2030,1,2,0,False
2685,Na Yi,Na Yi,Person,,2,4,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Emo/Pop Punk,Emo/Pop Punk; Lo-Fi Electronica,2019,2026,7,2,0,False
3082,Tiffany Gill,Tiffany Gill,Person,,2,4,ComposerOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock; Avant-Garde Folk,2017,2020,3,2,0,False
3209,Wei Shen,Wei Shen,Person,,2,4,LyricistOf; PerformerOf; ProducerOf,Psychedelic Rock,Psychedelic Rock; Synthwave,2003,2029,26,2,0,False
3847,Joseph Luna,Joseph Luna,Person,,2,3,ComposerOf; LyricistOf; PerformerOf,Americana,Americana,2000,2000,0,1,0,False
3849,Wayne Malone,Wayne Malone,Person,,2,3,ComposerOf; LyricistOf; PerformerOf,Americana,Americana,2000,2000,0,1,0,False
3895,Yoko Fujita,Yoko Fujita,Person,,2,4,PerformerOf; ProducerOf,Indie Folk,Indie Folk; Oceanus Folk,2023,2029,6,2,0,True
4755,Mikołaj Rosłoń,Mikołaj Rosłoń,Person,,2,3,PerformerOf; ProducerOf,Space Rock,Space Rock; Synthwave,2022,2028,6,2,0,False
5011,Tao Gao,Tao Gao,Person,,2,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop,2026,2027,1,2,0,False
5266,Guiying Hou,Guiying Hou,Person,,2,4,ComposerOf; LyricistOf; PerformerOf,Southern Gothic Rock,Southern Gothic Rock; Speed Metal,2002,2023,21,2,0,False
5422,Yan Qiu,Yan Qiu,Person,,2,3,PerformerOf; ProducerOf,Darkwave,Darkwave; Desert Rock,2020,2028,8,2,0,False
5549,Danielle Gray,Danielle Gray,Person,,2,3,ComposerOf; LyricistOf; PerformerOf,Alternative Rock,Alternative Rock; Synthwave,2017,2023,6,2,0,False
5890,Allison Patterson,Allison Patterson,Person,,2,5,ComposerOf; PerformerOf,Doom Metal,Doom Metal; Indie Folk,2026,2026,0,2,0,False
6037,Fang Tan,Fang Tan,Person,,2,4,ComposerOf; PerformerOf,Indie Pop,Indie Pop; Southern Gothic Rock,2009,2017,8,2,0,False
6608,Jun Cai,Jun Cai,Person,,2,3,LyricistOf; PerformerOf,Doom Metal,Doom Metal,2022,2023,1,2,0,False
8129,Juan Fu,Juan Fu,Person,,2,4,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop,2026,2029,3,2,0,False
8585,Michel Meyer,Michel Meyer,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Indie Rock,Indie Rock; Synthwave,2020,2024,4,2,0,False
9738,Jing Pan,Jing Pan,Person,,2,3,ComposerOf; PerformerOf; ProducerOf,Avant-Garde Folk,Avant-Garde Folk; Dream Pop,2020,2028,8,2,0,False
16779,Syncopated Symphony Collective,Syncopated Symphony Collective,MusicalGroup,,2,4,PerformerOf; ProducerOf,Indie Folk,Indie Folk,2028,2029,1,2,0,False
16821,Celestial Ink,Celestial Ink,MusicalGroup,,2,3,ComposerOf; PerformerOf,Desert Rock,Desert Rock; Jazz Surf Rock,2029,2029,0,2,0,False
16838,Borderlands,Borderlands,MusicalGroup,,2,3,PerformerOf; ProducerOf,Americana,Americana,2000,2004,4,1,0,False
16881,Green Haze Collective,Green Haze Collective,MusicalGroup,,2,3,ComposerOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2026,2026,0,1,0,False
16884,Balkan Prisms,Balkan Prisms,MusicalGroup,,2,3,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop,2000,2000,0,2,0,False
16903,Velvet Horizon,Velvet Horizon,MusicalGroup,,2,3,LyricistOf; PerformerOf,Americana,Americana; Indie Folk,2000,2004,4,2,0,False
16915,Highway Vibes,Highway Vibes,MusicalGroup,,2,3,LyricistOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2014,2024,10,2,0,False
16918,The Nulls,The Nulls,MusicalGroup,,2,3,PerformerOf; ProducerOf,Indie Folk,Indie Folk; Oceanus Folk,2023,2029,6,2,0,True
16927,Electric Collective,Electric Collective,MusicalGroup,,2,3,LyricistOf; PerformerOf,Desert Rock,Desert Rock; Synthwave,2023,2026,3,2,0,False
16934,Los Leones del Valle,Los Leones del Valle,MusicalGroup,,2,3,ComposerOf; PerformerOf,Dream Pop,Dream Pop,2029,2029,0,2,0,False
37,Hansh Ramanathan,Hansh Ramanathan,Person,,1,3,ComposerOf; PerformerOf,Blues Rock,Blues Rock,2007,2007,0,1,0,False
114,Jie Long,Jie Long,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2027,2027,0,1,0,False
171,Chao Qiao,Chao Qiao,Person,,1,3,ComposerOf; PerformerOf,Avant-Garde Folk,Avant-Garde Folk,2026,2026,0,1,0,False
288,Gerlind Sager-Ortmann,Gerlind Sager-Ortmann,Person,,1,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop,2029,2029,0,1,0,False
434,Juan Gao,Juan Gao,Person,,1,3,LyricistOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock,2013,2013,0,1,0,False
579,Lei Fu,Lei Fu,Person,,1,3,PerformerOf; ProducerOf,Space Rock,Space Rock,2027,2027,0,1,0,False
732,Krista Wallace,Krista Wallace,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,1994,1994,0,1,0,False
813,Xia Du,Xia Du,Person,,1,3,LyricistOf; PerformerOf,Indie Folk,Indie Folk,2013,2013,0,1,0,False
905,Daniel Mitchell,Daniel Mitchell,Person,,1,3,LyricistOf; PerformerOf,Jazz Surf Rock,Jazz Surf Rock,2029,2029,0,1,0,False
1142,Sandra Green,Sandra Green,Person,,1,3,LyricistOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2029,2029,0,1,0,False
1360,Jie Deng,Jie Deng,Person,,1,3,LyricistOf; PerformerOf,Dream Pop,Dream Pop,2023,2023,0,1,0,False
1498,Silvana Radisch,Silvana Radisch,Person,,1,3,LyricistOf; PerformerOf,Americana,Americana,2025,2025,0,1,0,False
1512,Craig Cameron,Craig Cameron,Person,,1,4,PerformerOf; ProducerOf,Americana,Americana,2026,2026,0,1,0,False
2426,Guiying Ren,Guiying Ren,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop,2028,2028,0,1,0,False
2603,Gang Zhang,Gang Zhang,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop,2026,2026,0,1,0,False
2648,Friedo Dobes,Friedo Dobes,Person,,1,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal,2023,2023,0,1,0,False
3014,Amy White,Amy White,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Alternative Rock,Alternative Rock,2010,2010,0,1,0,False
3218,Logan Rogers,Logan Rogers,Person,,1,3,ComposerOf; PerformerOf; ProducerOf,Indie Pop,Indie Pop,2020,2020,0,1,0,False
3230,Juan Wu,Juan Wu,Person,,1,4,ComposerOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop,2029,2029,0,1,0,False
3233,Gang Yuan,Gang Yuan,Person,,1,5,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Dream Pop,Dream Pop,2029,2029,0,1,0,False
3290,Jie Yan,Jie Yan,Person,,1,5,ComposerOf; LyricistOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2020,2020,0,1,0,False
3864,Matthieu Le Roux,Matthieu Le Roux,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Dream Pop,Dream Pop,2004,2004,0,1,0,False
3866,Yan Liu,Yan Liu,Person,,1,4,ComposerOf; PerformerOf; ProducerOf,Synthwave,Synthwave,2013,2013,0,1,0,False
4009,Christopher Thomas,Christopher Thomas,Person,,1,3,PerformerOf; ProducerOf,Dream Pop,Dream Pop,2000,2000,0,1,0,False
4317,Juan Ding,Juan Ding,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Lo-Fi Electronica,Lo-Fi Electronica,2011,2011,0,1,0,False
4677,Jie Fu,Jie Fu,Person,,1,3,ComposerOf; PerformerOf,Psychedelic Rock,Psychedelic Rock,2025,2025,0,1,0,False
5118,Kathryn Sherman,Kathryn Sherman,Person,,1,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal,2023,2023,0,1,0,False
5557,Kendra Green,Kendra Green,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Southern Gothic Rock,Southern Gothic Rock,2029,2029,0,1,0,False
5988,Joseph Burgess,Joseph Burgess,Person,,1,3,LyricistOf; PerformerOf; ProducerOf,Indie Folk,Indie Folk,2000,2000,0,1,0,False
6138,Jeffrey Phillips,Echelon,Person,Echelon,1,4,ComposerOf; LyricistOf; PerformerOf,Synthwave,Synthwave,2028,2028,0,1,0,False
6155,Joann Johnson,Joann Johnson,Person,,1,3,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Indie Folk,Indie Folk,2022,2022,0,1,0,False
6862,Xia Qiu,Xia Qiu,Person,,1,3,ComposerOf; PerformerOf; ProducerOf,Alternative Rock,Alternative Rock,2028,2028,0,1,0,False
7142,Ping He,Ping He,Person,,1,3,LyricistOf; PerformerOf; ProducerOf,Desert Rock,Desert Rock,2029,2029,0,1,0,False
7432,Mikayla Cook,Mikayla Cook,Person,,1,3,PerformerOf; ProducerOf,Oceanus Folk,Oceanus Folk,2017,2017,0,1,0,True
7616,Wieslaw Wulf,Wieslaw Wulf,Person,,1,3,PerformerOf; ProducerOf,Indie Folk,Indie Folk,2023,2023,0,1,0,False
7617,Paula Bonbach,Paula Bonbach,Person,,1,3,ComposerOf; PerformerOf,Indie Folk,Indie Folk,2023,2023,0,1,0,False
7623,Maria Black,Maria Black,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Synthwave,Synthwave,2013,2013,0,1,0,False
7989,Fabian Dłubak,Fabian Dłubak,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Avant-Garde Folk,Avant-Garde Folk,2025,2025,0,1,0,False
8700,Guiying Yao,Guiying Yao,Person,,1,3,PerformerOf; ProducerOf,Lo-Fi Electronica,Lo-Fi Electronica,2016,2016,0,1,0,False
8831,Yong Tao,Yong Tao,Person,,1,3,PerformerOf; ProducerOf,Oceanus Folk,Oceanus Folk,2025,2025,0,1,0,True
8948,Jing Deng,Jing Deng,Person,,1,3,ComposerOf; LyricistOf; PerformerOf; ProducerOf,Speed Metal,Speed Metal,2029,2029,0,1,0,False
9643,Timothy Bray,Timothy Bray,Person,,1,3,LyricistOf; PerformerOf,Alternative Rock,Alternative Rock,2010,2010,0,1,0,False
12287,Ryan Adams,Ryan Adams,Person,,1,3,ComposerOf; LyricistOf; PerformerOf,Oceanus Folk,Oceanus Folk,2023,2023,0,1,0,True
16873,Animated Antics,Animated Antics,MusicalGroup,,1,3,ComposerOf; PerformerOf; ProducerOf,Americana,Americana,2029,2029,0,1,0,False
16895,Narrer på Vagt,Narrer på Vagt,MusicalGroup,,1,3,PerformerOf; ProducerOf,Doom Metal,Doom Metal,2022,2022,0,1,0,False
16905,Fractured Mirrors,Fractured Mirrors,MusicalGroup,,1,3,ComposerOf; PerformerOf; ProducerOf,Americana,Americana,2007,2007,0,1,0,False
16908,Rhythm Collective,Rhythm Collective,MusicalGroup,,1,3,ComposerOf; LyricistOf; PerformerOf,Doom Metal,Doom Metal,2020,2020,0,1,0,False
16911,Sawyer and the Frontiers,Sawyer and the Frontiers,MusicalGroup,,1,3,ComposerOf; PerformerOf,Doom Metal,Doom Metal,2029,2029,0,1,0,False
16938,Andean Horizon,Andean Horizon,MusicalGroup,,1,3,ComposerOf; LyricistOf; PerformerOf,Desert Rock,Desert Rock,2025,2025,0,0,0,False
17226,Kai Reynolds,Kai Reynolds,Person,,1,3,LyricistOf; PerformerOf,Oceanus Folk,Oceanus Folk,2030,2030,0,1,0,True
17256,Maya Jensen,Maya Jensen,Person,,1,5,ComposerOf; PerformerOf,Oceanus Folk,Oceanus Folk,2033,2033,0,1,0,True
11,Gang Long,Gang Long,Person,,0,3,ProducerOf,,,,,0,0,0,False
1014,Li Wan,Li Wan,Person,,0,4,ComposerOf; LyricistOf,,,,,0,0,0,False
1302,Ming Xue,Ming Xue,Person,,0,3,ComposerOf,,,,,0,0,0,False
1336,Yong Lu,Yong Lu,Person,,0,3,ComposerOf; LyricistOf,,,,,0,0,0,False
2149,Rudolf Malý,Rudolf Malý,Person,,0,3,ComposerOf; LyricistOf,,,,,0,0,0,False
2674,Lidia Szpyt,Lidia Szpyt,Person,,0,3,ComposerOf; LyricistOf,,,,,0,0,0,False
3673,Kenichi Kobayashi,Kenichi Kobayashi,Person,,0,3,ComposerOf,,,,,0,0,0,False
4513,Joseph Vincent,Joseph Vincent,Person,,0,3,ComposerOf; LyricistOf,,,,,0,0,0,False
4779,Patricia-Julie Lopes,Patricia-Julie Lopes,Person,,0,3,LyricistOf; ProducerOf,,,,,0,0,0,False
5967,Richard Gutierrez,Richard Gutierrez,Person,,0,3,ComposerOf; ProducerOf,,,,,0,0,0,False
16828,Voltage Veil,Voltage Veil,MusicalGroup,,0,3,LyricistOf; ProducerOf,,,,,0,0,0,False
16830,Klok en Snaar,Klok en Snaar,MusicalGroup,,0,3,ComposerOf; LyricistOf; ProducerOf,,,,,0,0,0,False
16836,Terra Nova,Terra Nova,MusicalGroup,,0,3,ComposerOf; LyricistOf,,,,,0,0,0,False
16849,Velvet Rogue,Velvet Rogue,MusicalGroup,,0,3,LyricistOf,,,,,0,0,0,False
16919,Spirit & Rhythm,Spirit & Rhythm,MusicalGroup,,0,3,ComposerOf,,,,,0,0,0,False
16993,Olivia Carter,Echo Wilde,Person,Echo Wilde,0,3,ComposerOf,,,,,0,0,0,False
16994,Lucas Bennett,Lucas Bennett,Person,,0,3,ComposerOf,,,,,0,0,0,False
16995,Maya Torres,Selene Noir,Person,Selene Noir,0,3,ComposerOf,,,,,0,0,0,False
17030,Eliza Brooks,Midnight Atlas,Person,Midnight Atlas,0,3,LyricistOf,,,,,0,0,0,False
17031,Jasper Reed,Jasper Reed,Person,,0,3,ComposerOf,,,,,0,0,0,False
17041,Arlo Sterling,Arlo Sterling,Person,,0,3,LyricistOf,,,,,0,0,0,False
17042,Lyra Blaze,Lyra Blaze,Person,,0,3,ComposerOf,,,,,0,0,0,False
17043,Orion Cruz,Orion Cruz,Person,,0,3,ComposerOf,,,,,0,0,0,False
17044,Elara May,Elara May,Person,,0,3,ComposerOf,,,,,0,0,0,False
17045,Cassian Rae,Cassian Rae,Person,,0,3,ComposerOf,,,,,0,0,0,False
17135,Benjamin Clark,Ben Ryder,Person,Ben Ryder,0,3,LyricistOf,,,,,0,0,0,False
17136,Sophia Brooks,Kaelan Frost,Person,Kaelan Frost,0,3,ComposerOf,,,,,0,0,0,False
17137,Maximus Grey,Maximus Grey,Person,,0,3,ComposerOf,,,,,0,0,0,False
17164,Rusty Riggins,Rusty Riggins,Person,,0,6,LyricistOf,,,,,0,0,0,False
17165,Finn McGraw,Finn McGraw,Person,,0,5,ComposerOf,,,,,0,0,0,False
17166,William Tidewell,William Tidewell,Person,,0,5,ComposerOf,,,,,0,0,0,False
17189,Ewan MacCrae,Ewan MacCrae,Person,,0,5,LyricistOf,,,,,0,0,0,False
17190,Astrid Nørgaard,Astrid Nørgaard,Person,,0,4,ComposerOf,,,,,0,0,0,False
17191,Freya Lindholm,Freya Lindholm,Person,,0,5,ComposerOf,,,,,0,0,0,False
17205,Liam O'Sullivan,Liam O'Sullivan,Person,,0,5,ComposerOf,,,,,0,0,0,False
17206,Fiona Mercer,Fiona Mercer,Person,,0,5,ComposerOf,,,,,0,0,0,False
17242,Ella Parker,Ella Parker,Person,,0,3,LyricistOf; ProducerOf,,,,,0,0,0,False
17257,"Lila ""Lilly"" Hartman","Lila ""Lilly"" Hartman",Person,,0,3,ComposerOf,,,,,0,0,0,False
17258,Jade Thompson,Jade Thompson,Person,,0,3,ComposerOf,,,,,0,0,0,False
17259,Sophie Ramirez,Sophie Ramirez,Person,,0,5,LyricistOf; ProducerOf,,,,,0,0,0,False
17295,Silas Finch,Silas Finch,Person,,0,4,ComposerOf,,,,,0,0,0,False
17296,Coralia Bellweather,Coralia Bellweather,Person,,0,5,ComposerOf,,,,,0,0,0,False
17297,Barnaby Quill,Barnaby Quill,Person,,0,4,ComposerOf,,,,,0,0,0,False
17298,Marina Grey,Marina Grey,Person,,0,4,ComposerOf,,,,,0,0,0,False
17309,Levi Holloway,Levi Holloway,Person,,0,4,LyricistOf,,,,,0,0,0,False
17310,Marin Thorne,Marin Thorne,Person,,0,4,ComposerOf,,,,,0,0,0,False
17311,Jonah Calloway,Jonah Calloway,Person,,0,4,LyricistOf,,,,,0,0,0,False
17312,Eleanor Wren,Eleanor Wren,Person,,0,3,LyricistOf,,,,,0,0,0,False
17313,Caleb Foster,Caleb Foster,Person,,0,3,ComposerOf,,,,,0,0,0,False
17323,Orin Caldwell,Orin Caldwell,Person,,0,4,LyricistOf,,,,,0,0,0,False
17324,Selena Marrow,Selena Marrow,Person,,0,4,LyricistOf,,,,,0,0,0,False
17325,Thorne Rivenhall,Thorne Rivenhall,Person,,0,4,LyricistOf,,,,,0,0,0,False
